iso14443a card select failed
#db# HF 13.56 Field Change: e 2 2       
#db# HF 13.56 Field Change: 2 f 1       
#db# HF 13.56 Field Change: f 4 4       
#db# HF 13.56 Field Change: 4 10 4       
#db# HF 13.56 Field Change: 10 4 1       
#db# HF 13.56 Field Change: 4 f 2       
#db# HF 13.56 Field Change: f 3 1       
#db# HF 13.56 Field Change: 3 10 3       
#db# HF 13.56 Field Change: 10 4 2       
#db# HF 13.56 Field Change: 4 10 3       
#db# HF 13.56 Field Change: 10 4 1       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 5 2       
#db# HF 13.56 Field Change: 5 11 1       
#db# HF 13.56 Field Change: 11 3 3       
#db# HF 13.56 Field Change: 3 10 3       
#db# HF 13.56 Field Change: 10 4 2       
#db# HF 13.56 Field Change: 4 10 3       
#db# HF 13.56 Field Change: 10 4 1       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 4 1       
#db# HF 13.56 Field Change: 4 f 2       
#db# HF 13.56 Field Change: f 3 2       
#db# HF 13.56 Field Change: 3 f 1       
#db# HF 13.56 Field Change: f 4 1       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 4 1       
#db# HF 13.56 Field Change: 4 f 3       
#db# HF 13.56 Field Change: f 2 1       
#db# HF 13.56 Field Change: 2 f 2       
#db# HF 13.56 Field Change: f 2 1       
#db# HF 13.56 Field Change: 2 10 3       
#db# HF 13.56 Field Change: 10 4 1       
#db# HF 13.56 Field Change: 4 f 1       
#db# HF 13.56 Field Change: f 3 1       
#db# HF 13.56 Field Change: 3 f 1       
#db# HF 13.56 Field Change: f 3 2       
#db# HF 13.56 Field Change: 3 e 1       
#db# HF 13.56 Field Change: e 3 4       
#db# HF 13.56 Field Change: 3 f 3       
#db# HF 13.56 Field Change: f 4 7       
#db# HF 13.56 Field Change: 4 11 1       
#db# HF 13.56 Field Change: 11 3 1       
#db# HF 13.56 Field Change: 3 10 1       
#db# HF 13.56 Field Change: 10 3 1       
#db# HF 13.56 Field Change: 3 f 1       
#db# HF 13.56 Field Change: f 3 1       
#db# HF 13.56 Field Change: 3 f 2       
#db# HF 13.56 Field Change: f 2 1       
#db# HF 13.56 Field Change: 2 f 3       
#db# HF 13.56 Field Change: f 4 3       
#db# HF 13.56 Field Change: 4 11 2       
#db# HF 13.56 Field Change: 11 4 1       
#db# HF 13.56 Field Change: 4 f 3       
#db# HF 13.56 Field Change: f 3 2       
#db# HF 13.56 Field Change: 3 11 1       
#db# HF 13.56 Field Change: 11 5 3       
#db# HF 13.56 Field Change: 5 10 6       
#db# HF 13.56 Field Change: 10 3 1       
#db# HF 13.56 Field Change: 3 11 2       
#db# HF 13.56 Field Change: 11 2 1       
#db# HF 13.56 Field Change: 2 10 3       
#db# HF 13.56 Field Change: 10 4 3       
#db# HF 13.56 Field Change: 4 10 3       
#db# HF 13.56 Field Change: 10 5 3       
#db# HF 13.56 Field Change: 5 10 4       
#db# HF 13.56 Field Change: 10 4 2       
#db# HF 13.56 Field Change: 4 10 2       
#db# HF 13.56 Field Change: 10 4 1       
#db# HF 13.56 Field Change: 4 11 1       
#db# HF 13.56 Field Change: 11 3 3       
#db# HF 13.56 Field Change: 3 f 3       
#db# HF 13.56 Field Change: f 3 2       
#db# HF 13.56 Field Change: 3 f 3       
#db# HF 13.56 Field Change: f 4 1       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 3 2       
#db# HF 13.56 Field Change: 3 10 1       
#db# HF 13.56 Field Change: 10 5 3       
#db# HF 13.56 Field Change: 5 11 1       
#db# HF 13.56 Field Change: 11 4 3       
#db# HF 13.56 Field Change: 4 10 3       
#db# HF 13.56 Field Change: 10 3 1       
#db# HF 13.56 Field Change: 3 f 1       
#db# HF 13.56 Field Change: f 3 4       
#db# HF 13.56 Field Change: 3 f 1       
#db# HF 13.56 Field Change: f 4 4       
#db# HF 13.56 Field Change: 4 f 2       
#db# HF 13.56 Field Change: f 2 1       
#db# HF 13.56 Field Change: 2 10 1       
#db# HF 13.56 Field Change: 10 4 3       
#db# HF 13.56 Field Change: 4 f 3       
#db# HF 13.56 Field Change: f 2 1       
#db# HF 13.56 Field Change: 2 11 2       
#db# HF 13.56 Field Change: 11 4 1       
#db# HF 13.56 Field Change: 4 f 2       
#db# HF 13.56 Field Change: f 4 3       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 4 2       
#db# HF 13.56 Field Change: 4 f 2       
#db# HF 13.56 Field Change: f 4 1       
#db# HF 13.56 Field Change: 4 10 3       
#db# HF 13.56 Field Change: 10 5 1       
#db# HF 13.56 Field Change: 5 10 1       
#db# HF 13.56 Field Change: 10 4 2       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 3 2       
#db# HF 13.56 Field Change: 3 11 1       
#db# HF 13.56 Field Change: 11 3 3       
#db# HF 13.56 Field Change: 3 11 1       
#db# HF 13.56 Field Change: 11 4 1       
#db# HF 13.56 Field Change: 4 f 3       
#db# HF 13.56 Field Change: f 3 3       
#db# HF 13.56 Field Change: 3 11 3       
#db# HF 13.56 Field Change: 11 4 1       
#db# HF 13.56 Field Change: 4 f 3       
#db# HF 13.56 Field Change: f 3 3       
#db# HF 13.56 Field Change: 3 f 2       
#db# HF 13.56 Field Change: f 3 1       
#db# HF 13.56 Field Change: 3 f 1       
#db# HF 13.56 Field Change: f 4 4       
#db# HF 13.56 Field Change: 4 10 2       
#db# HF 13.56 Field Change: 10 3 5       
#db# HF 13.56 Field Change: 3 10 2       
#db# HF 13.56 Field Change: 10 4 1       
#db# HF 13.56 Field Change: 4 12 1       
#db# HF 13.56 Field Change: 12 4 3       
#db# HF 13.56 Field Change: 4 10 2       
#db# HF 13.56 Field Change: 10 5 3       
#db# HF 13.56 Field Change: 5 10 1       
#db# HF 13.56 Field Change: 10 4 1       
#db# HF 13.56 Field Change: 4 12 1       
#db# HF 13.56 Field Change: 12 4 1       
#db# HF 13.56 Field Change: 4 f 1       
#db# HF 13.56 Field Change: f 4 2       
#db# HF 13.56 Field Change: 4 12 1       
#db# HF 13.56 Field Change: 12 4 3       
#db# HF 13.56 Field Change: 4 f 1       
#db# HF 13.56 Field Change: f 4 3       
#db# HF 13.56 Field Change: 4 f 3       
#db# HF 13.56 Field Change: f 4 3       
#db# HF 13.56 Field Change: 4 10 2       
#db# HF 13.56 Field Change: 10 4 2       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 5 2       
#db# HF 13.56 Field Change: 5 10 1       
#db# HF 13.56 Field Change: 10 5 3       
#db# HF 13.56 Field Change: 5 10 1       
#db# HF 13.56 Field Change: 10 5 4       
#db# HF 13.56 Field Change: 5 11 3       
#db# HF 13.56 Field Change: 11 4 1       
#db# HF 13.56 Field Change: 4 10 3       
#db# HF 13.56 Field Change: 10 4 1       
#db# HF 13.56 Field Change: 4 11 1       
#db# HF 13.56 Field Change: 11 4 2       
#db# HF 13.56 Field Change: 4 10 2       
#db# HF 13.56 Field Change: 10 4 3       
#db# HF 13.56 Field Change: 4 11 1       
#db# HF 13.56 Field Change: 11 6 2       
#db# HF 13.56 Field Change: 6 12 1       
#db# HF 13.56 Field Change: 12 4 1       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 4 3       
#db# HF 13.56 Field Change: 4 12 1       
#db# HF 13.56 Field Change: 12 5 3       
#db# HF 13.56 Field Change: 5 11 2       
#db# HF 13.56 Field Change: 11 4 3       
#db# HF 13.56 Field Change: 4 10 2       
#db# HF 13.56 Field Change: 10 5 3       
#db# HF 13.56 Field Change: 5 12 2       
#db# HF 13.56 Field Change: 12 4 1       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 5 1       
#db# HF 13.56 Field Change: 5 10 2       
#db# HF 13.56 Field Change: 10 3 3       
#db# HF 13.56 Field Change: 3 11 2       
#db# HF 13.56 Field Change: 11 5 2       
#db# HF 13.56 Field Change: 5 10 2       
#db# HF 13.56 Field Change: 10 5 3       
#db# HF 13.56 Field Change: 5 11 3       
#db# HF 13.56 Field Change: 11 5 3       
#db# HF 13.56 Field Change: 5 10 1       
#db# HF 13.56 Field Change: 10 4 3       
#db# HF 13.56 Field Change: 4 10 2       
#db# HF 13.56 Field Change: 10 4 3       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 4 1       
#db# HF 13.56 Field Change: 4 11 1       
#db# HF 13.56 Field Change: 11 5 2       
#db# HF 13.56 Field Change: 5 10 3       
#db# HF 13.56 Field Change: 10 4 3       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 5 1       
#db# HF 13.56 Field Change: 5 10 3       
#db# HF 13.56 Field Change: 10 4 1       
#db# HF 13.56 Field Change: 4 f 2       
#db# HF 13.56 Field Change: f 4 1       
#db# HF 13.56 Field Change: 4 f 2       
#db# HF 13.56 Field Change: f 3 2       
#db# HF 13.56 Field Change: 3 f 1       
#db# HF 13.56 Field Change: f 4 1       
#db# HF 13.56 Field Change: 4 11 3       
#db# HF 13.56 Field Change: 11 3 2       
#db# HF 13.56 Field Change: 3 10 3       
#db# HF 13.56 Field Change: 10 5 1       
#db# HF 13.56 Field Change: 5 10 1       
#db# HF 13.56 Field Change: 10 3 2       
#db# HF 13.56 Field Change: 3 11 1       
#db# HF 13.56 Field Change: 11 5 2       
#db# HF 13.56 Field Change: 5 11 1       
#db# HF 13.56 Field Change: 11 4 3       
#db# HF 13.56 Field Change: 4 f 2       
#db# HF 13.56 Field Change: f 3 1       
#db# HF 13.56 Field Change: 3 10 1       
#db# HF 13.56 Field Change: 10 4 1       
#db# HF 13.56 Field Change: 4 10 2       
#db# HF 13.56 Field Change: 10 5 1       
#db# HF 13.56 Field Change: 5 10 3       
#db# HF 13.56 Field Change: 10 5 2       
#db# HF 13.56 Field Change: 5 10 1       
#db# HF 13.56 Field Change: 10 4 1       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 5 2       
#db# HF 13.56 Field Change: 5 10 1       
#db# HF 13.56 Field Change: 10 4 3       
#db# HF 13.56 Field Change: 4 11 1       
#db# HF 13.56 Field Change: 11 4 2       
#db# HF 13.56 Field Change: 4 f 1       
#db# HF 13.56 Field Change: f 4 4       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 4 2       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 4 2       
#db# HF 13.56 Field Change: 4 12 1       
#db# HF 13.56 Field Change: 12 5 2       
#db# HF 13.56 Field Change: 5 11 3       
#db# HF 13.56 Field Change: 11 6 2       
#db# HF 13.56 Field Change: 6 12 3       
#db# HF 13.56 Field Change: 12 6 3       
#db# HF 13.56 Field Change: 6 11 7       
#db# HF 13.56 Field Change: 11 5 1       
#db# HF 13.56 Field Change: 5 10 1       
#db# HF 13.56 Field Change: 10 5 1       
#db# HF 13.56 Field Change: 5 11 2       
#db# HF 13.56 Field Change: 11 4 3       
#db# HF 13.56 Field Change: 4 f 3       
#db# HF 13.56 Field Change: f 4 6       
#db# HF 13.56 Field Change: 4 10 3       
#db# HF 13.56 Field Change: 10 5 2       
#db# HF 13.56 Field Change: 5 11 1       
#db# HF 13.56 Field Change: 11 5 1       
#db# HF 13.56 Field Change: 5 10 3       
#db# HF 13.56 Field Change: 10 5 2       
#db# HF 13.56 Field Change: 5 11 2       
#db# HF 13.56 Field Change: 11 5 1       
#db# HF 13.56 Field Change: 5 10 1       
#db# HF 13.56 Field Change: 10 4 4       
#db# HF 13.56 Field Change: 4 10 2       
#db# HF 13.56 Field Change: 10 5 2       
#db# HF 13.56 Field Change: 5 11 3       
#db# HF 13.56 Field Change: 11 6 1       
#db# HF 13.56 Field Change: 6 11 4       
#db# HF 13.56 Field Change: 11 3 1       
#db# HF 13.56 Field Change: 3 11 1       
#db# HF 13.56 Field Change: 11 4 1       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 3 1       
#db# HF 13.56 Field Change: 3 10 1       
#db# HF 13.56 Field Change: 10 3 1       
#db# HF 13.56 Field Change: 3 10 1       
#db# HF 13.56 Field Change: 10 4 2       
#db# HF 13.56 Field Change: 4 f 2       
#db# HF 13.56 Field Change: f 4 2       
#db# HF 13.56 Field Change: 4 f 3       
#db# HF 13.56 Field Change: f 4 1       
#db# HF 13.56 Field Change: 4 10 2       
#db# HF 13.56 Field Change: 10 2 1       
#db# HF 13.56 Field Change: 2 10 1       
#db# HF 13.56 Field Change: 10 4 2       
#db# HF 13.56 Field Change: 4 f 1       
#db# HF 13.56 Field Change: f 3 1       
#db# HF 13.56 Field Change: 3 e 2       
#db# HF 13.56 Field Change: e 2 8       
#db# HF 13.56 Field Change: 2 f 2       
#db# HF 13.56 Field Change: f 3 3       
#db# HF 13.56 Field Change: 3 10 3       
#db# HF 13.56 Field Change: 10 3 1       
#db# HF 13.56 Field Change: 3 10 2       
#db# HF 13.56 Field Change: 10 3 3       
#db# HF 13.56 Field Change: 3 11 3       
#db# HF 13.56 Field Change: 11 5 1       
#db# HF 13.56 Field Change: 5 11 7       
#db# HF 13.56 Field Change: 11 4 1       
#db# HF 13.56 Field Change: 4 f 2       
#db# HF 13.56 Field Change: f 4 1       
#db# HF 13.56 Field Change: 4 11 3       
#db# HF 13.56 Field Change: 11 5 1       
#db# HF 13.56 Field Change: 5 10 3       
#db# HF 13.56 Field Change: 10 2 1       
#db# HF 13.56 Field Change: 2 10 1       
#db# HF 13.56 Field Change: 10 5 3       
#db# HF 13.56 Field Change: 5 11 6       
#db# HF 13.56 Field Change: 11 3 3       
#db# HF 13.56 Field Change: 3 10 1       
#db# HF 13.56 Field Change: 10 4 2       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 5 1       
#db# HF 13.56 Field Change: 5 10 4       
#db# HF 13.56 Field Change: 10 5 1       
#db# HF 13.56 Field Change: 5 10 1       
#db# HF 13.56 Field Change: 10 4 2       
#db# HF 13.56 Field Change: 4 f 1       
#db# HF 13.56 Field Change: f 3 3       
#db# HF 13.56 Field Change: 3 10 1       
#db# HF 13.56 Field Change: 10 2 1       
#db# HF 13.56 Field Change: 2 10 2       
#db# HF 13.56 Field Change: 10 4 3       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 3 3       
#db# HF 13.56 Field Change: 3 f 2       
#db# HF 13.56 Field Change: f 4 1       
#db# HF 13.56 Field Change: 4 10 3       
#db# HF 13.56 Field Change: 10 3 1       
#db# HF 13.56 Field Change: 3 10 2       
#db# HF 13.56 Field Change: 10 4 1       
#db# HF 13.56 Field Change: 4 f 3       
#db# HF 13.56 Field Change: f 3 1       
#db# HF 13.56 Field Change: 3 f 3       
#db# HF 13.56 Field Change: f 3 2       
#db# HF 13.56 Field Change: 3 e 1       
#db# HF 13.56 Field Change: e 2 6       
#db# HF 13.56 Field Change: 2 11 2       
#db# HF 13.56 Field Change: 11 5 3       
#db# HF 13.56 Field Change: 5 11 7       
#db# HF 13.56 Field Change: 11 3 1       
#db# HF 13.56 Field Change: 3 10 3       
#db# HF 13.56 Field Change: 10 4 3       
#db# HF 13.56 Field Change: 4 10 3       
#db# HF 13.56 Field Change: 10 4 2       
#db# HF 13.56 Field Change: 4 f 3       
#db# HF 13.56 Field Change: f 4 1       
#db# HF 13.56 Field Change: 4 f 1       
#db# HF 13.56 Field Change: f 4 4       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 3 2       
#db# HF 13.56 Field Change: 3 f 3       
#db# HF 13.56 Field Change: f 4 4       
#db# HF 13.56 Field Change: 4 f 1       
#db# HF 13.56 Field Change: f 4 2       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 5 2       
#db# HF 13.56 Field Change: 5 10 4       
#db# HF 13.56 Field Change: 10 4 1       
#db# HF 13.56 Field Change: 4 f 2       
#db# HF 13.56 Field Change: f 3 3       
#db# HF 13.56 Field Change: 3 f 1       
#db# HF 13.56 Field Change: f 2 3       
#db# HF 13.56 Field Change: 2 10 1       
#db# HF 13.56 Field Change: 10 4 2       
#db# HF 13.56 Field Change: 4 f 2       
#db# HF 13.56 Field Change: f 4 1       
#db# HF 13.56 Field Change: 4 f 3       
#db# HF 13.56 Field Change: f 3 1       
#db# HF 13.56 Field Change: 3 e 1       
#db# HF 13.56 Field Change: e 2 4       
#db# HF 13.56 Field Change: 2 e 2       
#db# HF 13.56 Field Change: e 2 4       
#db# HF 13.56 Field Change: 2 f 1       
#db# HF 13.56 Field Change: f 3 3       
#db# HF 13.56 Field Change: 3 e 1       
#db# HF 13.56 Field Change: e 3 2       
#db# HF 13.56 Field Change: 3 10 3       
#db# HF 13.56 Field Change: 10 4 2       
#db# HF 13.56 Field Change: 4 f 3       
#db# HF 13.56 Field Change: f 4 1       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 4 1       
#db# HF 13.56 Field Change: 4 f 4       
#db# HF 13.56 Field Change: f 4 1       
#db# HF 13.56 Field Change: 4 f 1       
#db# HF 13.56 Field Change: f 4 2       
#db# HF 13.56 Field Change: 4 f 2       
#db# HF 13.56 Field Change: f 2 1       
#db# HF 13.56 Field Change: 2 f 1       
#db# HF 13.56 Field Change: f 3 1       
#db# HF 13.56 Field Change: 3 10 1       
#db# HF 13.56 Field Change: 10 4 1       
#db# HF 13.56 Field Change: 4 10 2       
#db# HF 13.56 Field Change: 10 5 1       
#db# HF 13.56 Field Change: 5 10 6       
#db# HF 13.56 Field Change: 10 2 1       
#db# HF 13.56 Field Change: 2 f 3       
#db# HF 13.56 Field Change: f 4 1       
#db# HF 13.56 Field Change: 4 f 1       
#db# HF 13.56 Field Change: f 4 2       
#db# HF 13.56 Field Change: 4 10 1       
#db# HF 13.56 Field Change: 10 3 1       
#db# HF 13.56 Field Change: 3 10 1       
#db# HF 13.56 Field Change: 10 2 2       
#db# HF 13.56 Field Change: 2 f 2       
#db# HF 13.56 Field Change: f 2 1       
#db# HF 13.56 Field Change: 2 f 1       
#db# HF 13.56 Field Change: f 3 2       
#db# HF 13.56 Field Change: 3 10 1       
#db# HF 13.56 Field Change: 10 4 3       
#db# HF 13.56 Field Change: 4 f 2       
#db# HF 13.56 Field Change: f 4 3       
#db# HF 13.56 Field Change: 4 f 3       
#db# HF 13.56 Field Change: f 3 2       
#db# HF 13.56 Field Change: 3 10 3       
#db# HF 13.56 Field Change: 10 2 1       
#db# HF 13.56 Field Change: 2 e 1       
#db# HF 13.56 Field Change: e 3 5       
#db# HF 13.56 Field Change: 3 10 2       
#db# HF 13.56 Field Change: 10 4 1       
#db# HF 13.56 Field Change: 4 f 2       
#db# HF 13.56 Field Change: f 2 3       
#db# HF 13.56 Field Change: 2 10 1       
#db# HF 13.56 Field Change: 10 4 2       
#db# HF 13.56 Field Change: 4 f 4       
#db# HF 13.56 Field Change: f 2 1       
#db# HF 13.56 Field Change: 2 10 3       
#db# HF 13.56 Field Change: 10 3 3       
#db# HF 13.56 Field Change: 3 e 1       
#db# HF 13.56 Field Change: e 3 4       
#db# HF 13.56 Field Change: 3 10 3       
#db# HF 13.56 Field Change: 10 2 3       
#db# HF 13.56 Field Change: 2 e 1       
#db# HF 13.56 Field Change: e 3 6       
#db# HF 13.56 Field Change: 3 e 2       
#db# HF 13.56 Field Change: e 3 4       
#db# HF 13.56 Field Change: 3 f 2       
#db# HF 13.56 Field Change: f 2 2       
#db# HF 13.56 Field Change: 2 f 3       
#db# HF 13.56 Field Change: f 3 2       
#db# HF 13.56 Field Change: 3 e 3       
#db# HF 13.56 Field Change: e 2 6       
#db# HF 13.56 Field Change: 2 f 1       
#db# HF 13.56 Field Change: f 2 2       
#db# HF 13.56 Field Change: 2 10 1       
#db# HF 13.56 Field Change: 10 4 3       
#db# HF 13.56 Field Change: 4 f 1       
#db# HF 13.56 Field Change: f 2 2       
#db# HF 13.56 Field Change: 2 f 2       
#db# HF 13.56 Field Change: f 3 2       
#db# HF 13.56 Field Change: 3 e 3       
#db# HF 13.56 Field Change: e 3 1       
#db# HF 13.56 Field Change: 3 f 1       
#db# HF 13.56 Field Change: f 3 2       
#db# HF 13.56 Field Change: 3 10 2       
